"Uni","GPA","Grad","ID"
"Catbush",2.93,2002,6009
"Catbush",2.4,2017,6010
"Catbush",3.5,2014,6011
"Catbush",2.13,2004,6012
"Catbush",3.7,2021,6013
"Catbush",2.15,2022,6014
"Catbush",2.44,2006,6015
"Catbush",2.24,2023,6016
"Catbush",1.1,2018,6017
"Catbush",3.69,2012,6018
"Catbush",2.65,1999,6019
"Catbush",1.49,1992,6020
"Catbush",1.6,1998,6021
"Catbush",3.49,1998,6022
"Catbush",1.99,2001,6023
"Catbush",3.52,2015,6024
"Catbush",2.18,2002,6025
"Catbush",2.89,2010,6026
"Catbush",2.65,2002,6027
"Catbush",1.56,1997,6028
"Catbush",1.36,2020,6029
"Catbush",1.51,2014,6030
"Catbush",1.52,2010,6031
"Catbush",3.36,2012,6032
"Catbush",1.92,1991,6033
"Catbush",3.48,2019,6034
"Catbush",1.79,2018,6035
"Catbush",2.15,2004,6036
"Catbush",1.96,1993,6037
"Catbush",1.93,2017,6038
"Catbush",2.03,1997,6039
"Catbush",2.14,2001,6040
"Catbush",2.6,1996,6041
"Catbush",3.41,1994,6042
"Catbush",2.71,2015,6043
"Catbush",2.97,2013,6044
"Catbush",2.27,1995,6045
"Catbush",3.47,2007,6046
"Catbush",3.29,2003,6047
"Catbush",3.57,2010,6048
"Catbush",1.78,2008,6049
"Catbush",1.13,2004,6050
"Catbush",1.31,2014,6051
"Catbush",3.47,1997,6052
"Catbush",1.77,2017,6053
"Catbush",4,2017,6054
"Catbush",1.37,2004,6055
"Catbush",1.59,2022,6056
"Catbush",1.54,2014,6057
"Catbush",2.65,2004,6058
"Catbush",1.04,2014,6059
"Catbush",2.54,1991,6060
"Catbush",1.47,2014,6061
"Catbush",1.35,2011,6062
"Catbush",3.79,2006,6063
"Catbush",2.98,1995,6064
"Catbush",3.53,1991,6065
"Catbush",3.99,2007,6066
"Catbush",2.67,2008,6067
"Catbush",3.7,2019,6068
"Catbush",1.36,2017,6069
"Catbush",3.96,2005,6070
"Catbush",3.48,2004,6071
"Catbush",2.98,2006,6072
"Catbush",2.52,1991,6073
"Catbush",2.67,2016,6074
"Catbush",2.83,1998,6075
"Catbush",1.43,2004,6076
"Catbush",1.88,2015,6077
"Catbush",1.69,2019,6078
"Catbush",2.76,1992,6079
"Catbush",1.87,1998,6080
"Catbush",1.71,2021,6081
"Catbush",1.84,2006,6082
"Catbush",1.71,1995,6083
"Catbush",1.76,2012,6084
"Catbush",3.47,2023,6085
"Catbush",3.57,2003,6086
"Catbush",2.47,2020,6087
"Catbush",3.36,1995,6088
"Catbush",3.66,2002,6089
"Catbush",2.43,2016,6090
"Catbush",1.71,2001,6091
"Catbush",1.83,2023,6092
"Catbush",1.62,2006,6093
"Catbush",1.09,2023,6094
"Catbush",2.49,1996,6095
"Catbush",3.47,2021,6096
"Catbush",1.3,2001,6097
"Catbush",1.1,2001,6098
"Catbush",1.3,1994,6099
"Catbush",2.57,2018,6100
"Catbush",1.89,2013,6101
"Catbush",3,2004,6102
"Catbush",1.55,1991,6103
"Catbush",2.76,2013,6104
"Catbush",2.93,1999,6105
"Catbush",2.68,2018,6106
"Catbush",2.48,1994,6107
"Catbush",2.3,2022,6108
"Catbush",3.98,2010,6109
"Catbush",3.22,2011,6110
"Catbush",2.34,2016,6111
"Catbush",2.83,2001,6112
"Catbush",2.02,1998,6113
"Catbush",1.6,2000,6114
"Catbush",1.92,1999,6115
"Catbush",2.22,2018,6116
"Catbush",3.67,1999,6117
"Catbush",2.93,2007,6118
"Catbush",1.91,2021,6119
"Catbush",3.75,1991,6120
"Catbush",1.67,2000,6121
"Catbush",2.88,2005,6122
"Catbush",1.46,2005,6123
"Catbush",3.86,1993,6124
"Catbush",1.12,2001,6125
"Catbush",3.05,2009,6126
"Catbush",1.76,2011,6127
"Catbush",3.17,1997,6128
"Catbush",2.92,2012,6129
"Catbush",2.76,1997,6130
"Catbush",2.48,2017,6131
"Catbush",1.37,2020,6132
"Catbush",3.39,2008,6133
"Catbush",3.55,2001,6134
"Catbush",3.06,2002,6135
"Catbush",1.85,2023,6136
"Catbush",1.09,2010,6137
"Catbush",2.37,2008,6138
"Catbush",1.82,2000,6139
"Catbush",2.64,2001,6140
"Catbush",1.18,2013,6141
"Catbush",3.86,2014,6142
"Catbush",2.43,2022,6143
"Catbush",3.06,2016,6144
"Catbush",3.89,1993,6145
"Catbush",1.49,1992,6146
"Catbush",2.91,1994,6147
"Catbush",3.74,2014,6148
"Catbush",3.49,2010,6149
"Catbush",3.19,2007,6150
"Catbush",2.94,1997,6151
"Catbush",1.83,2010,6152
"Catbush",2.28,1999,6153
"Catbush",1.78,2005,6154
"Catbush",2.19,1998,6155
"Catbush",1.5,1999,6156
"Catbush",3.65,1991,6157
"Catbush",3.98,2023,6158
"Catbush",1.35,2013,6159
"Catbush",1.61,2007,6160
"Catbush",2.21,2018,6161
"Catbush",3.52,2022,6162
"Catbush",2.69,2012,6163
"Catbush",2.74,2008,6164
"Catbush",1.02,2004,6165
"Catbush",2.03,1993,6166
"Catbush",3.84,2014,6167
"Catbush",2.56,2019,6168
"Catbush",2.9,2014,6169
"Catbush",3.63,2004,6170
"Catbush",2.63,2007,6171
"Catbush",1.4,2021,6172
"Catbush",3.45,2015,6173
"Catbush",1.41,2010,6174
"Catbush",1.04,2023,6175
"Catbush",1.65,1997,6176
"Catbush",2.73,2004,6177
"Catbush",1.67,2008,6178
"Catbush",3.93,2012,6179
"Catbush",2.71,2001,6180
"Catbush",1.61,1996,6181
"Catbush",3.22,1993,6182
"Catbush",1.56,2017,6183
"Catbush",3.57,1991,6184
"Catbush",1.66,1994,6185
"Catbush",3.81,2012,6186
"Catbush",3.93,2005,6187
"Catbush",3.63,2019,6188
"Catbush",3.19,2023,6189
"Catbush",1.58,1995,6190
"Catbush",3.2,1991,6191
"Catbush",3.62,2011,6192
"Catbush",1.67,1995,6193
"Catbush",1.6,1994,6194
"Catbush",2.6,2005,6195
"Catbush",1.81,2004,6196
"Catbush",1.12,2000,6197
"Catbush",2.34,2017,6198
"Catbush",2.7,2011,6199
"Catbush",2.94,1999,6200
"Catbush",2.44,2005,6201
"Catbush",1.45,1997,6202
"Catbush",2.32,2004,6203
"Catbush",1.75,1997,6204
"Catbush",2.27,2015,6205
"Catbush",1.2,2019,6206
"Catbush",2.93,2008,6207
"Catbush",2.43,2017,6208
"Catbush",2.76,2016,6209
"Catbush",2.08,2000,6210
"Catbush",1.89,1997,6211
"Catbush",1.82,2002,6212
"Catbush",1.63,2010,6213
"Catbush",2.59,1995,6214
"Catbush",3.07,1999,6215
"Catbush",2.34,2019,6216
"Catbush",1.37,2023,6217
"Catbush",2.47,2021,6218
"Catbush",1.64,2004,6219
"Catbush",1.54,2016,6220
"Catbush",2.9,1992,6221
"Catbush",3.26,1993,6222
"Catbush",2.29,2002,6223
"Catbush",1.94,2018,6224
"Catbush",2.17,2023,6225
"Catbush",3.96,2004,6226
"Catbush",1.42,2006,6227
"Catbush",3.16,2005,6228
"Catbush",2.64,2022,6229
"Catbush",2.32,2016,6230
"Catbush",3.85,2019,6231
"Catbush",1.63,1992,6232
"Catbush",3.33,2007,6233
"Catbush",2.84,2019,6234
"Catbush",3.92,2022,6235
"Catbush",3.2,2006,6236
"Catbush",2.29,2013,6237
"Catbush",1.07,2002,6238
"Catbush",2.16,2012,6239
"Catbush",2.06,1995,6240
"Catbush",1.74,2004,6241
"Catbush",1.94,2004,6242
"Catbush",3.39,2003,6243
"Catbush",2.5,1996,6244
"Catbush",3.01,1992,6245
"Catbush",1.51,1990,6246
"Catbush",2.05,2020,6247
"Catbush",1.03,2007,6248
"Catbush",2.16,2007,6249
"Catbush",2.34,1994,6250
"Catbush",3.49,1993,6251
"Catbush",2.23,2016,6252
"Catbush",1.56,1991,6253
"Catbush",1.05,1999,6254
"Catbush",1.13,2020,6255
"Catbush",3.54,2010,6256
"Catbush",1.81,1992,6257
"Catbush",3.36,2001,6258
"Catbush",1.16,2013,6259
"Catbush",3.74,2011,6260
"Catbush",2.48,2008,6261
"Catbush",3.22,2001,6262
"Catbush",3.23,2000,6263
"Catbush",1.18,1993,6264
"Catbush",2.64,1991,6265
"Catbush",1.91,2015,6266
"Catbush",1.18,2008,6267
"Catbush",2.78,2012,6268
"Catbush",1.83,2021,6269
"Catbush",3.38,2011,6270
"Catbush",1.29,2010,6271
"Catbush",2.45,2021,6272
"Catbush",1.44,2004,6273
"Catbush",2,1999,6274
"Catbush",1.62,2016,6275
"Catbush",3.69,2002,6276
"Catbush",3.51,2001,6277
"Catbush",2.43,2013,6278
"Catbush",2.45,2008,6279
"Catbush",2.31,1996,6280
"Catbush",3.42,2017,6281
"Catbush",2.28,2018,6282
"Catbush",2.47,1991,6283
"Catbush",1.15,2002,6284
"Catbush",2.48,2006,6285
"Catbush",1.48,2015,6286
"Catbush",2.85,2020,6287
"Catbush",3.97,2000,6288
"Catbush",3.07,2010,6289
"Catbush",3.84,1994,6290
"Catbush",1.57,2020,6291
"Catbush",1.51,2006,6292
"Catbush",3.32,1998,6293
"Catbush",3.72,2004,6294
"Catbush",1.23,2007,6295
"Catbush",1.27,2014,6296
"Catbush",3.9,2013,6297
"Catbush",2.25,2002,6298
"Catbush",1.3,2013,6299
"Catbush",3.24,2017,6300
"Catbush",1.51,2010,6301
"Catbush",3.13,2002,6302
"Catbush",3.27,1997,6303
"Catbush",2.68,2015,6304
"Catbush",3.09,2004,6305
"Catbush",2.42,2015,6306
"Catbush",3.51,2020,6307
"Catbush",3.68,2020,6308
"Catbush",2.13,2004,6309
"Catbush",1.27,2008,6310
"Catbush",1.18,1996,6311
"Catbush",1.29,2020,6312
"Catbush",1.96,2001,6313
"Catbush",1.5,2012,6314
"Catbush",2.67,2010,6315
"Catbush",1.04,2015,6316
"Catbush",1.1,2000,6317
"Catbush",2.26,1990,6318
"Catbush",1.29,1999,6319
"Catbush",3.33,2012,6320
"Catbush",1.28,1999,6321
"Catbush",2.87,2003,6322
"Catbush",2.52,1995,6323
"Catbush",2.2,2013,6324
"Catbush",2.94,1992,6325
"Catbush",3.65,1996,6326
"Catbush",1.43,2006,6327
"Catbush",2.67,2013,6328
"Catbush",1.96,1997,6329
"Catbush",1.05,2015,6330
"Catbush",3.6,2017,6331
"Catbush",2.72,2018,6332
"Catbush",2,2020,6333
"Catbush",1.77,2007,6334
"Catbush",2.04,2022,6335
"Catbush",1.39,2012,6336
"Catbush",3.43,2015,6337
"Catbush",1.84,2006,6338
"Catbush",2.07,2021,6339
"Catbush",2.32,2018,6340
"Catbush",2.99,2006,6341
"Catbush",3.95,1990,6342
"Catbush",3.55,1997,6343
"Catbush",2.48,1991,6344
"Catbush",1.06,2013,6345
"Catbush",2.84,2016,6346
"Catbush",3.62,2018,6347
"Catbush",1.71,1992,6348
"Catbush",3.63,2014,6349
"Catbush",2.2,2017,6350
"Catbush",1.62,2014,6351
"Catbush",2.95,1994,6352
"Catbush",3.78,2016,6353
"Catbush",1.28,2014,6354
"Catbush",2.55,2007,6355
"Catbush",1.19,2016,6356
"Catbush",2.51,1996,6357
"Catbush",3.88,1994,6358
"Catbush",2.63,2023,6359
"Catbush",2.58,2002,6360
"Catbush",1.51,2005,6361
"Catbush",2.78,2018,6362
"Catbush",1.48,2009,6363
"Catbush",3.8,1998,6364
"Catbush",1.88,2016,6365
"Catbush",3.5,2015,6366
"Catbush",2.53,1994,6367
"Catbush",1.49,2015,6368
"Catbush",1.5,2022,6369
"Catbush",1.62,2018,6370
"Catbush",1.72,2014,6371
"Catbush",1.11,2020,6372
"Catbush",1.35,1996,6373
"Catbush",3.83,2022,6374
"Catbush",1.86,1999,6375
"Catbush",1.61,2018,6376
"Catbush",1.28,1992,6377
"Catbush",2.85,2002,6378
"Catbush",2.11,2004,6379
"Catbush",2.48,2008,6380
"Catbush",1.75,1995,6381
"Catbush",3.1,1990,6382
"Catbush",1.48,2014,6383
"Catbush",2.73,2018,6384
"Catbush",1.46,2002,6385
"Catbush",2.06,2007,6386
"Catbush",2.61,1995,6387
"Catbush",2.62,2001,6388
"Catbush",3.02,2003,6389
"Catbush",3.23,1990,6390
"Catbush",1.33,2003,6391
"Catbush",1.6,1998,6392
"Catbush",3.33,1999,6393
"Catbush",3.86,1998,6394
"Catbush",1.56,1995,6395
"Catbush",2.02,1993,6396
"Catbush",1.74,2009,6397
"Catbush",3.34,2012,6398
"Catbush",2.47,1990,6399
"Catbush",1.55,2003,6400
"Catbush",1.85,2000,6401
"Catbush",3.48,2014,6402
"Catbush",1.35,1991,6403
"Catbush",3.78,1993,6404
"Catbush",1.04,2010,6405
"Catbush",2.33,2005,6406
"Catbush",3.66,2005,6407
"Catbush",1.42,2016,6408
"Catbush",3.63,2013,6409
"Catbush",2.68,2002,6410
"Catbush",2.74,2006,6411
"Catbush",2.5,2006,6412
"Catbush",3.11,2000,6413
"Catbush",3.11,1999,6414
"Catbush",2.98,1990,6415
"Catbush",2.14,1990,6416
"Catbush",3.71,2023,6417
"Catbush",2.12,2010,6418
"Catbush",1.44,2022,6419
"Catbush",3.34,1990,6420
"Catbush",1.52,1998,6421
"Catbush",1.71,2002,6422
"Catbush",3.28,1994,6423
"Catbush",1.13,1992,6424
"Catbush",3.86,1998,6425
"Catbush",2.01,1990,6426
"Catbush",2.23,2004,6427
"Catbush",1.65,2002,6428
"Catbush",1.48,2018,6429
"Catbush",1.68,1999,6430
"Catbush",3.71,2002,6431
"Catbush",1.53,2007,6432
"Catbush",1.11,2023,6433
"Catbush",1.72,1994,6434
"Catbush",2.8,2016,6435
"Catbush",1.76,1996,6436
"Catbush",1.61,2023,6437
"Catbush",3.55,2004,6438
"Catbush",2.11,1991,6439
"Catbush",3.74,2009,6440
"Catbush",2.48,2003,6441
"Catbush",2.69,2000,6442
"Catbush",3.92,1997,6443
"Catbush",1.69,2007,6444
"Catbush",2.06,2006,6445
"Catbush",1.45,2005,6446
"Catbush",2.34,2004,6447
"Catbush",1.05,1995,6448
"Catbush",2.28,2011,6449
"Catbush",3.96,2018,6450
"Catbush",3.59,2007,6451
"Catbush",3.01,2007,6452
"Catbush",3.41,2012,6453
"Catbush",1.98,2001,6454
"Catbush",3.37,2001,6455
"Catbush",2.86,2003,6456
"Catbush",1.67,2023,6457
"Catbush",2.82,2008,6458
"Catbush",1.7,2002,6459
"Catbush",2.93,2010,6460
"Catbush",3.41,1997,6461
"Catbush",2.38,1999,6462
"Catbush",1.42,2023,6463
"Catbush",3.92,2007,6464
"Catbush",3.41,2011,6465
"Catbush",3.51,2011,6466
"Catbush",1.35,1995,6467
"Catbush",1.9,2001,6468
"Catbush",2.74,2008,6469
"Catbush",2.68,1999,6470
"Catbush",2.66,1994,6471
"Catbush",2.61,2009,6472
"Catbush",2.18,2018,6473
"Catbush",1.71,2001,6474
"Catbush",3.65,2008,6475
"Catbush",3.55,1991,6476
"Catbush",2.65,1993,6477
"Catbush",3.56,1993,6478
"Catbush",2.91,2017,6479
"Catbush",3.51,2017,6480
"Catbush",1.14,1994,6481
"Catbush",3.82,1995,6482
"Catbush",2.18,1993,6483
"Catbush",3.52,1992,6484
"Catbush",4,1990,6485
"Catbush",1.38,2017,6486
"Catbush",1.24,1992,6487
"Catbush",1.9,2006,6488
"Catbush",1.22,1995,6489
"Catbush",3.79,2004,6490
"Catbush",2.69,2005,6491
"Catbush",1.39,2005,6492
"Catbush",1.07,1996,6493
"Catbush",2.55,1992,6494
"Catbush",3.95,2000,6495
"Catbush",3.14,2019,6496
"Catbush",2.33,2011,6497
"Catbush",1.75,1998,6498
"Catbush",1.42,2007,6499
"Catbush",2.62,1992,6500
"Catbush",1.83,2015,6501
"Catbush",3.33,2004,6502
"Catbush",3.2,2023,6503
"Catbush",3.04,2013,6504
"Catbush",3.2,2007,6505
"Catbush",1.8,2020,6506
"Catbush",1.85,2021,6507
"Catbush",2.2,2020,6508
"Catbush",2.65,2010,6509
"Catbush",1.93,2012,6510
"Catbush",2.63,2013,6511
"Catbush",3.36,2004,6512
"Catbush",1.36,2006,6513
"Catbush",1.33,2019,6514
"Catbush",3.14,1995,6515
"Catbush",2.96,2002,6516
"Catbush",3.49,2022,6517
"Catbush",3.79,2021,6518
"Catbush",3.87,1994,6519
"Catbush",1.63,2004,6520
"Catbush",1.62,2018,6521
"Catbush",2.56,2005,6522
"Catbush",1.36,1999,6523
"Catbush",2.22,2015,6524
"Catbush",3.1,2021,6525
"Catbush",3.84,1996,6526
"Catbush",3.19,2005,6527
"Catbush",3.52,2005,6528
"Catbush",1.76,1994,6529
"Catbush",1.06,1991,6530
"Catbush",1.08,2022,6531
"Catbush",2.22,1996,6532
"Catbush",2.38,2004,6533
"Catbush",2.74,2001,6534
"Catbush",3.39,1994,6535
"Catbush",3.63,1999,6536
"Catbush",2.1,2021,6537
"Catbush",1.33,1996,6538
"Catbush",1.15,2004,6539
"Catbush",3.64,2010,6540
"Catbush",2.96,2017,6541
"Catbush",1.13,2023,6542
"Catbush",3.81,2006,6543
"Catbush",3.75,2004,6544
"Catbush",2.4,2002,6545
"Catbush",1.35,2016,6546
"Catbush",3.08,1998,6547
"Catbush",3.03,2012,6548
"Catbush",1.79,1997,6549
"Catbush",3.95,2005,6550
"Catbush",1.31,1996,6551
"Catbush",3,1998,6552
"Catbush",2.5,2023,6553
"Catbush",1.02,1992,6554
"Catbush",1.58,1999,6555
"Catbush",2.47,2013,6556
"Catbush",1.35,1994,6557
"Catbush",3,2001,6558
"Catbush",3.69,2023,6559
"Catbush",1.01,2019,6560
"Catbush",1.88,1998,6561
"Catbush",1.39,2012,6562
"Catbush",2.76,2018,6563
"Catbush",2.4,2004,6564
"Catbush",2.12,2004,6565
"Catbush",2.27,2021,6566
"Catbush",3.01,2003,6567
"Catbush",2.59,2019,6568
"Catbush",2.02,2006,6569
"Catbush",3.19,2010,6570
"Catbush",3.47,1999,6571
"Catbush",1.3,1993,6572
"Catbush",3.38,2016,6573
"Catbush",1.54,2014,6574
"Catbush",3.87,2009,6575
"Catbush",1.45,1996,6576
"Catbush",1.58,2018,6577
"Catbush",3.84,1992,6578
"Catbush",1.85,2013,6579
"Catbush",3.9,1999,6580
"Catbush",1.43,2018,6581
"Catbush",3.25,2006,6582
"Catbush",3.38,2003,6583
"Catbush",1.93,2006,6584
"Catbush",2.38,2011,6585
"Catbush",2.93,2015,6586
"Catbush",2.48,2008,6587
"Catbush",2.24,2018,6588
"Catbush",3.06,2020,6589
"Catbush",2.6,1995,6590
"Catbush",1.29,2019,6591
"Catbush",1.01,1997,6592
"Catbush",3.94,1995,6593
"Catbush",2.2,2015,6594
"Catbush",3.02,2005,6595
"Catbush",2.71,2018,6596
"Catbush",1.78,2015,6597
"Catbush",3.9,1997,6598
"Catbush",2.77,2004,6599
"Catbush",3.34,2003,6600
"Catbush",3.88,1992,6601
"Catbush",3.2,2008,6602
"Catbush",3.08,2005,6603
"Catbush",2.83,1992,6604
"Catbush",1.59,2012,6605
"Catbush",2.37,1991,6606
"Catbush",2.92,1999,6607
"Catbush",2.55,2004,6608
"Catbush",3.79,1990,6609
"Catbush",2.08,2012,6610
"Catbush",1.38,1991,6611
"Catbush",1.79,2000,6612
"Catbush",3.82,2022,6613
"Catbush",2.69,2019,6614
"Catbush",3.25,2006,6615
"Catbush",2.63,2016,6616
"Catbush",1.06,1996,6617
"Catbush",3.92,2004,6618
"Catbush",1.91,2018,6619
"Catbush",1.61,1992,6620
"Catbush",1.71,2009,6621
"Catbush",1.79,1996,6622
"Catbush",1.92,2002,6623
"Catbush",2.75,1996,6624
"Catbush",2.13,2015,6625
"Catbush",1.48,2016,6626
"Catbush",3.98,2005,6627
"Catbush",2.27,1994,6628
"Catbush",2.9,2017,6629
"Catbush",1.15,2011,6630
"Catbush",2.22,1998,6631
"Catbush",3.13,2005,6632
"Catbush",2.78,2010,6633
"Catbush",1.81,2014,6634
"Catbush",1.54,1998,6635
"Catbush",2.96,2009,6636
"Catbush",3.79,2010,6637
"Catbush",3.17,2016,6638
"Catbush",3.25,2005,6639
"Catbush",3.84,2020,6640
"Catbush",3.88,1998,6641
"Catbush",2.23,1992,6642
"Catbush",1.88,1992,6643
"Catbush",2.12,2011,6644
"Catbush",2.88,2011,6645
"Catbush",2.57,1996,6646
"Catbush",3.77,2023,6647
"Catbush",1.93,2023,6648
"Catbush",3.21,2015,6649
"Catbush",3.36,2011,6650
"Catbush",2.1,2020,6651
"Catbush",2.15,2021,6652
"Catbush",2.24,2007,6653
"Catbush",2.25,1999,6654
"Catbush",2.25,2006,6655
"Catbush",3.98,2007,6656
"Catbush",3.63,1996,6657
"Catbush",1.51,2006,6658
"Catbush",2.94,2015,6659
"Catbush",2.03,2013,6660
"Catbush",3.73,1991,6661
"Catbush",3.81,1999,6662
"Catbush",3.6,2016,6663
"Catbush",2.74,1991,6664
"Catbush",2.76,2002,6665
"Catbush",2.34,2007,6666
"Catbush",2.16,2017,6667
"Catbush",1.79,2000,6668
"Catbush",1.92,1996,6669
"Catbush",2.28,1995,6670
"Catbush",3.52,2019,6671
"Catbush",1.71,2011,6672
"Catbush",1.1,2010,6673
"Catbush",3.16,2023,6674
"Catbush",2.99,2006,6675
"Catbush",2.19,1995,6676
"Catbush",1.81,2013,6677
"Catbush",1.07,2005,6678
"Catbush",3.04,2003,6679
"Catbush",3.7,1991,6680
"Catbush",3.82,2012,6681
"Catbush",1.54,1999,6682
"Catbush",2.33,2011,6683
"Catbush",1.87,2008,6684
"Catbush",3.67,2009,6685
"Catbush",1.65,2006,6686
"Catbush",2.96,2022,6687
"Catbush",2.05,2010,6688
"Catbush",1.24,2018,6689
"Catbush",2.27,2021,6690
"Catbush",3.03,2010,6691
"Catbush",3.18,1991,6692
"Catbush",2.71,2008,6693
"Catbush",3.3,1990,6694
"Catbush",1.19,2008,6695
"Catbush",1.63,2022,6696
"Catbush",2.39,2017,6697
"Catbush",3.25,1997,6698
"Catbush",1.13,2011,6699
"Catbush",1.25,2011,6700
"Catbush",3.84,2003,6701
"Catbush",2.96,1991,6702
"Catbush",1.86,2002,6703
"Catbush",1.15,2006,6704
"Catbush",3.4,2023,6705
"Catbush",3.75,2022,6706
"Catbush",3.04,2014,6707
"Catbush",1.79,2010,6708
"Catbush",1.31,2023,6709
"Catbush",3.2,1999,6710
"Catbush",2.99,2007,6711
"Catbush",3.09,2005,6712
"Catbush",1.53,2023,6713
"Catbush",1.1,2014,6714
"Catbush",1.63,2014,6715
"Catbush",1.58,1994,6716
"Catbush",2.69,1999,6717
"Catbush",3.96,1998,6718
"Catbush",3.94,2021,6719
"Catbush",3.68,2014,6720
"Catbush",3.15,2000,6721
"Catbush",1.83,2014,6722
"Catbush",2.94,2018,6723
"Catbush",1.63,1996,6724
"Catbush",3.26,2009,6725
"Catbush",3.13,1993,6726
"Catbush",2.43,1990,6727
"Catbush",3.45,1994,6728
"Catbush",1.38,2020,6729
"Catbush",2.54,1995,6730
"Catbush",1.96,1998,6731
"Catbush",3.26,2018,6732
"Catbush",1.95,2014,6733
"Catbush",2.67,2004,6734
"Catbush",1.88,2000,6735
"Catbush",2.3,2011,6736
"Catbush",1.9,1998,6737
"Catbush",1.92,2006,6738
"Catbush",3.65,1992,6739
"Catbush",2.4,1992,6740
"Catbush",1.67,2007,6741
"Catbush",1.77,2018,6742
"Catbush",2.14,1994,6743
"Catbush",1.98,2000,6744
"Catbush",2.72,2012,6745
"Catbush",3.9,2012,6746
"Catbush",3.46,2015,6747
"Catbush",3.37,2020,6748
"Catbush",3.78,2006,6749
"Catbush",3.81,1994,6750
"Catbush",3.09,2021,6751
"Catbush",2.32,1991,6752
"Catbush",2.61,2001,6753
"Catbush",2.94,2022,6754
"Catbush",1.54,2001,6755
"Catbush",3.92,1993,6756
"Catbush",1.37,2010,6757
"Catbush",3.82,2016,6758
"Catbush",2.59,2015,6759
"Catbush",2.94,2021,6760
"Catbush",2.43,2001,6761
"Catbush",3.45,1993,6762
"Catbush",2.19,2022,6763
"Catbush",1.15,1990,6764
"Catbush",2.57,2020,6765
"Catbush",1.92,2021,6766
"Catbush",1.26,2019,6767
"Catbush",3.07,2004,6768
"Catbush",2.66,1997,6769
"Catbush",3.23,2013,6770
"Catbush",2.69,2018,6771
"Catbush",2.23,1991,6772
"Catbush",2.73,1990,6773
"Catbush",1.65,2002,6774
"Catbush",3.34,1999,6775
"Catbush",2.15,2000,6776
"Catbush",2.81,2009,6777
"Catbush",3.16,2000,6778
"Catbush",2.3,2004,6779
"Catbush",3.66,2019,6780
"Catbush",3.06,1996,6781
"Catbush",1.84,1999,6782
"Catbush",2.58,1990,6783
"Catbush",3.5,1994,6784
"Catbush",2.75,2016,6785
"Catbush",1.97,2022,6786
"Catbush",2.28,1998,6787
"Catbush",1.15,2014,6788
"Catbush",3.37,2017,6789
"Catbush",3.85,2009,6790
"Catbush",3.37,2009,6791
"Catbush",1.52,1992,6792
"Catbush",3.47,2018,6793
"Catbush",1.24,2010,6794
"Catbush",2.3,2021,6795
"Catbush",3.62,2023,6796
"Catbush",1.13,2010,6797
"Catbush",2.79,2011,6798
"Catbush",2.87,2019,6799
"Catbush",1.57,1998,6800
"Catbush",3.25,2009,6801
"Catbush",3.12,1999,6802
"Catbush",3.02,2003,6803
"Catbush",2.06,1993,6804
"Catbush",1.84,2013,6805
"Catbush",3.2,2020,6806
"Catbush",2.27,2013,6807
"Catbush",1.42,2012,6808
"Catbush",1.07,2001,6809
"Catbush",1.03,2019,6810
"Catbush",2.87,2014,6811
"Catbush",2.69,2005,6812
"Catbush",2.36,2009,6813
"Catbush",2.61,2023,6814
"Catbush",2.28,2010,6815
"Catbush",2.21,2015,6816
"Catbush",3.46,1992,6817
"Catbush",3.7,2006,6818
"Catbush",1,2001,6819
"Catbush",2,2012,6820
"Catbush",2.85,1999,6821
"Catbush",1.16,1997,6822
"Catbush",2.3,2003,6823
"Catbush",1.33,2011,6824
"Catbush",2.32,1995,6825
"Catbush",2,2003,6826
"Catbush",2.26,2011,6827
"Catbush",2.47,2023,6828
"Catbush",1.63,1990,6829
"Catbush",3.49,2003,6830
"Catbush",1.16,2003,6831
"Catbush",2.32,2008,6832
"Catbush",2.43,2016,6833
"Catbush",2.6,2006,6834
"Catbush",2.41,2014,6835
"Catbush",3.32,2015,6836
"Catbush",2.55,2015,6837
"Catbush",2.19,2000,6838
"Catbush",3.14,2023,6839
"Catbush",1.29,1995,6840
"Catbush",3.6,2022,6841
"Catbush",2.08,2002,6842
"Catbush",1.28,2002,6843
"Catbush",1.46,2011,6844
"Catbush",3.96,2000,6845
"Catbush",2.34,2004,6846
"Catbush",1.32,2007,6847
"Catbush",1.12,1995,6848
"Catbush",3.55,1990,6849
"Catbush",1.69,2021,6850
"Catbush",2.91,1995,6851
"Catbush",3.53,2000,6852
"Catbush",2.45,2002,6853
"Catbush",1.48,1997,6854
"Catbush",2.43,2021,6855
"Catbush",3.79,2022,6856
"Catbush",3.87,2002,6857
"Catbush",3.04,2013,6858
"Catbush",3.09,1998,6859
"Catbush",1.26,1991,6860
"Catbush",2.4,2012,6861
"Catbush",1.87,2019,6862
"Catbush",1.8,2001,6863
"Catbush",2.83,1992,6864
"Catbush",2.49,2012,6865
"Catbush",2.36,1992,6866
"Catbush",1.79,1993,6867
"Catbush",3.9,2014,6868
"Catbush",2.66,1990,6869
"Catbush",1.16,2015,6870
"Catbush",3.63,1997,6871
"Catbush",3.94,1994,6872
"Catbush",2.63,2003,6873
